idx,cd,fscore_t0.01
81,0.08861200511455536,0.00820312462747097
82,0.09789577126502991,0.004185267724096775
83,0.06824283301830292,0.042946554720401764
84,0.07624956965446472,0.02624339796602726
85,0.05412449315190315,0.03049297444522381
86,0.05546967685222626,0.017023026943206787
87,0.06499665975570679,0.0007812500116415322
88,0.03496287390589714,0.06494729220867157
89,0.07370541989803314,0.004523026291280985
90,0.057321008294820786,0.021396594122052193
91,0.050519078969955444,0.019106382504105568
92,0.04268815368413925,0.046875
93,0.062031056731939316,0.03383582830429077
94,0.036871105432510376,0.0712130069732666
95,0.0711294636130333,0.0016741071594879031
96,0.11483695358037949,0.0027669270057231188
97,0.13307969272136688,0.0
98,0.07654059678316116,0.00390625
99,0.06320460885763168,0.00925164483487606
100,0.0715961754322052,0.0028483073692768812
101,0.0679611787199974,0.01104987133294344
102,0.10540278255939484,0.004009046126157045
103,0.08093336224555969,0.017221812158823013
104,0.10739988833665848,0.0007812500116415322
105,0.04147231578826904,0.02863769605755806
106,0.05798555910587311,0.01339444238692522
107,0.07186482846736908,0.002663352293893695
108,0.1284397840499878,0.013058035634458065
109,0.04746929556131363,0.19183148443698883
110,0.0465284027159214,0.011469414457678795
111,0.08658580482006073,0.0034466912038624287
112,0.0607442632317543,0.010721842758357525
113,0.08985288441181183,0.0058186850510537624
114,0.08244115859270096,0.002170138992369175
115,0.05069338530302048,0.028849594295024872
116,0.07701408863067627,0.01739668659865856
117,0.0653606504201889,0.01608455926179886
118,0.06506615877151489,0.007031249813735485
119,0.03294159471988678,0.15081460773944855
120,0.0573478639125824,0.03943850100040436
121,0.05297562852501869,0.0338541679084301
122,0.09956936538219452,0.001953125
123,0.07188687473535538,0.01948242262005806
124,0.061334505677223206,0.039642855525016785
125,0.03933629393577576,0.17246630787849426
126,0.04651804268360138,0.027460603043437004
127,0.060275547206401825,0.00927734375
128,0.09456691145896912,0.003083881689235568
129,0.06154238060116768,0.00462582241743803
130,0.07171839475631714,0.00937500037252903
131,0.04545441269874573,0.13593359291553497
132,0.052345819771289825,0.013739224523305893
133,0.04878471791744232,0.06341911852359772
134,0.06487558037042618,0.004523026291280985
135,0.04682397097349167,0.12491128593683243
136,0.10028018802404404,0.0036272320430725813
137,0.05843113735318184,0.008498732931911945
138,0.03811652213335037,0.09916956722736359
139,0.09220629930496216,0.005859375
140,0.03495189547538757,0.05048362910747528
141,0.09775522351264954,0.00048828125
142,0.0625857263803482,0.02053653448820114
143,0.03646399453282356,0.10853046178817749
144,0.04431110620498657,0.044170673936605453
145,0.07285033166408539,0.014101133681833744
146,0.1149686649441719,0.004185267724096775
147,0.06185176968574524,0.006277901586145163
148,0.07679469138383865,0.009982638992369175
149,0.04296756535768509,0.04730779305100441
150,0.09095842391252518,0.0208875872194767
151,0.07580403238534927,0.009990985505282879
152,0.08737011253833771,0.0
153,0.08466865122318268,0.007990056648850441
154,0.051749445497989655,0.017732318490743637
155,0.05872561037540436,0.0054931640625
156,0.04789304733276367,0.02850506827235222
157,0.0642661452293396,0.011145549826323986
158,0.06195824220776558,0.007371471729129553
159,0.05927283689379692,0.005126953125
160,0.07937191426753998,0.0050223213620483875
161,0.07512892037630081,0.01116071455180645
162,0.06448018550872803,0.00642361119389534
163,0.0641656145453453,0.020328443497419357
164,0.05621495097875595,0.014583333395421505
165,0.12203530967235565,0.0033275464083999395
166,0.06091418117284775,0.0086805559694767
167,0.07385651767253876,0.00254755443893373
168,0.06426195800304413,0.0040690102614462376
169,0.05431771278381348,0.029522856697440147
170,0.06686195731163025,0.0071824598126113415
171,0.038702867925167084,0.048253677785396576
172,0.06953903287649155,0.004687500186264515
173,0.05388052761554718,0.03531678020954132
174,0.058763306587934494,0.006365740671753883
175,0.06280964612960815,0.006667564623057842
176,0.03506728261709213,0.10024140775203705
177,0.05885860323905945,0.01577524095773697
178,0.05712805688381195,0.004687500186264515
179,0.06359939277172089,0.008056640625
180,0.07503136992454529,0.02556818164885044
181,0.055322133004665375,0.04619697108864784
182,0.07530731707811356,0.010446947999298573
183,0.07321397215127945,0.0021306818816810846
184,0.033583175390958786,0.07879620045423508
185,0.059899892657995224,0.03547731041908264
186,0.07574059069156647,0.013561617583036423
187,0.09847375750541687,0.0009390023769810796
188,0.13867732882499695,0.002704326994717121
189,0.05927039682865143,0.025964245200157166
190,0.05128121376037598,0.01416015625
191,0.07096891105175018,0.004687500186264515
192,0.062326379120349884,0.007383765187114477
193,0.16618086397647858,0.0
194,0.06120867282152176,0.008764022029936314
195,0.07611086964607239,0.013735911808907986
196,0.04308958351612091,0.030640767887234688
197,0.0663483664393425,0.011427858844399452
198,0.0625092014670372,0.031703971326351166
199,0.07800459861755371,0.0008138020639307797
200,0.06194589287042618,0.015376984141767025
201,0.059492263942956924,0.025115029886364937
202,0.05145147442817688,0.007537841796875
203,0.03246302902698517,0.06629464030265808
204,0.0658043697476387,0.026029566302895546
205,0.07280222326517105,0.0042724609375
206,0.09656217694282532,0.0018310546875
207,0.0460037961602211,0.029389148578047752
208,0.05096019431948662,0.014034955762326717
209,0.03650733828544617,0.05049971863627434
210,0.06784708797931671,0.006591796875
211,0.06740511208772659,0.009956173598766327
212,0.10447975993156433,0.00341796875
213,0.05906800553202629,0.010492369532585144
214,0.08034595102071762,0.0035156249068677425
215,0.08117543905973434,0.010416666977107525
216,0.048508260399103165,0.01893310621380806
217,0.05888083949685097,0.06027233973145485
218,0.05622303485870361,0.010127314366400242
219,0.07867950946092606,0.02960730530321598
220,0.06309735774993896,0.00634765625
221,0.05585316941142082,0.014400159008800983
222,0.0712108239531517,0.006398167926818132
223,0.06914004683494568,0.012031249701976776
224,0.07131458818912506,0.0056966147385537624
225,0.06948307901620865,0.0078125
226,0.05324719101190567,0.010492369532585144
227,0.057999588549137115,0.0024902343284338713
228,0.04896767809987068,0.05307173356413841
229,0.07666300237178802,0.02801724150776863
230,0.08278631418943405,0.022705078125
231,0.04139241576194763,0.15049150586128235
232,0.08470438420772552,0.012325402349233627
233,0.09003783017396927,0.00384521484375
234,0.08060579001903534,0.012511322274804115
235,0.06680510193109512,0.0058186850510537624
236,0.06265664845705032,0.00390625
